Province,Latitude_N,Longitude_E,Diameter_km,YOLO_Confidence
Arabia,26.16268607685867,34.340394880887715,39.6856787109375,0.932468831539154
Arabia,11.609027187939986,15.430818845020251,31.717192382812502,0.9324663281440736
Arabia,27.174118780511098,35.71046714792537,96.45253088378908,0.932266652584076
Arabia,27.3080299196197,342.51556083127355,32.08720080566406,0.9322307109832764
Arabia,21.27916532747954,22.12473466559742,22.046917236328127,0.9322298765182496
Arabia,9.39970830935876,348.6790335882469,44.540375,0.9322282075881958
Arabia,24.37980441380473,21.591821695588497,37.82997607421875,0.9322190880775452
Arabia,30.52585539660408,37.09509126977527,45.114201171875,0.932174026966095
Arabia,32.891138602715095,355.29900894251654,31.801254150390623,0.9320573806762696
Arabia,22.7151425978281,21.115963307391382,19.3100634765625,0.9320387840270996
Arabia,31.864773457536423,358.2591347913706,84.9965078125,0.9320275783538818
Arabia,27.05171917702388,31.29048912856462,107.53557543945313,0.9319970607757568
Arabia,17.917442052526383,350.1951261524761,24.045764892578127,0.9319612979888916
Arabia,24.15265868131397,350.63412215706114,58.296796875000005,0.9319483637809752
Arabia,12.725946486945292,6.659881270905114,34.881958984375004,0.9319403767585754
Arabia,33.073186518636724,35.17224932672379,22.59834912109375,0.9319198727607728
Arabia,31.58731100249059,354.2716763833221,43.032318359375004,0.93180251121521
Arabia,12.279848187826213,334.1037457303429,57.68540380859376,0.9317797422409058
Arabia,18.70324061641416,345.48706666830327,75.13919470214844,0.9316892623901368
Arabia,27.04979655015816,21.40353465370024,88.72711779785156,0.931584894657135
Arabia,16.72333165701153,359.29017545667926,54.233341796875,0.9314669370651244
Arabia,33.18573399377101,336.9993830336167,44.56541015625,0.9314290285110474
Arabia,22.27202680180374,12.484131269463884,94.21971850585938,0.931426763534546
Arabia,32.27724535673568,3.096268881036991,31.264067382812502,0.9314097762107848
Arabia,18.7139541017662,5.743946833914141,42.17635107421875,0.9313143491744996
Arabia,14.639281407328486,339.0740124097076,33.459150024414065,0.9312527179718018
Arabia,23.6950693953153,345.71199553985275,51.32750073242188,0.9311867356300354
Arabia,20.360673574799478,17.17859950733541,27.74835546875,0.9311038851737976
Arabia,32.937625223641255,19.175578077169835,44.43897412109375,0.931098699569702
Arabia,19.529552448038917,347.51641820959384,33.850703125,0.931090533733368
Arabia,20.68394246666177,17.8034091328369,21.10628991699219,0.9310678839683532
Arabia,23.815825840755576,3.126081460888461,48.44210693359376,0.9310519099235536
Arabia,10.781500237751931,358.59890320115323,76.45675830078126,0.9310182929039
Arabia,25.11748396234605,15.688323609574455,40.4747109375,0.9309409260749816
Arabia,20.55098611757593,335.9438863454776,45.22129443359376,0.930911660194397
Arabia,12.516225257243928,335.79058964432846,30.34249609375,0.9308744668960572
Arabia,20.52040603156229,337.60246337412,38.351763671875005,0.9308293461799622
Arabia,31.895429926751888,20.7774852796976,25.54798046875,0.9307746291160583
Arabia,31.06817850168469,8.881310969497374,139.84439331054688,0.9306999444961548
Arabia,30.85958407246951,344.1815677729974,63.061916015625,0.9306738376617432
Arabia,31.50028206982659,33.96561340482046,26.8848125,0.9306374788284302
Arabia,26.16261514959984,37.462987769301904,46.58249609375,0.9305740594863892
Arabia,21.608077324895028,343.30674256710523,27.390032714843752,0.9305652976036072
Arabia,16.008915982501023,352.03615059177525,45.459797485351565,0.9304951429367064
Arabia,16.855186320740042,4.401107395222123,54.03602001953125,0.9304935932159424
Arabia,16.515980619412026,11.480922695902844,24.19245703125,0.9303767681121826
Arabia,25.230031704347116,349.13747372445096,36.75761328125,0.9303508400917052
Arabia,12.970269307071725,352.6446102446295,95.48102734375,0.9302622079849244
Arabia,33.54169169361152,354.760530447692,23.32562890625,0.930094838142395
Arabia,14.058067866205011,14.65609231034468,42.69491015625,0.9300647377967834
Arabia,20.18546497993099,348.6535707909873,68.5083369140625,0.9300586581230164
Arabia,20.34703941048928,339.10008111230445,31.2811162109375,0.9300365447998048
Arabia,32.16145814858594,26.745359594080774,19.1820556640625,0.9299200773239136
Arabia,18.039173154738343,345.7538990630193,28.16971215820313,0.929762065410614
Arabia,13.74431793435106,11.645497820207684,46.910162109375,0.929760217666626
Arabia,22.636184902561524,348.279360223513,20.403454101562502,0.9297361969947816
